dataset,batch,weighted_loss,parameter_group,gradient_l2
flickr,6,rec_aud,audio_backbone,0.09023598647970239
flickr,6,rec_aud,audio_slot_branch,0.02616425928377448
flickr,6,rec_aud,shared_slots,0.0001523654232070577
flickr,6,rec_aud,image_decoder,0.0
flickr,6,rec_aud,audio_decoder,0.023728108321953847
flickr,6,div_img,visual_backbone,0.0015488870777440084
flickr,6,div_img,visual_l3_slot_branch,0.0037714409156663713
flickr,6,div_img,visual_l4_slot_branch,0.002723411820473509
flickr,6,div_img,visual_fusion,0.0036014808877813985
flickr,6,div_img,audio_backbone,0.0
flickr,6,div_img,audio_slot_branch,0.0
flickr,6,div_img,shared_slots,4.18528179924032e-05
flickr,6,div_img,image_decoder,0.0
flickr,6,div_img,audio_decoder,0.0
flickr,6,div_aud,visual_backbone,0.0
flickr,6,div_aud,visual_l3_slot_branch,0.0
flickr,6,div_aud,visual_l4_slot_branch,0.0
flickr,6,div_aud,visual_fusion,0.0
flickr,6,div_aud,audio_backbone,0.12039258256283365
flickr,6,div_aud,audio_slot_branch,0.026170168267954014
flickr,6,div_aud,shared_slots,0.0002185111011794923
flickr,6,div_aud,image_decoder,0.0
flickr,6,div_aud,audio_decoder,0.0
flickr,6,att_space,visual_backbone,0.06093855702727553
flickr,6,att_space,visual_l3_slot_branch,0.0
flickr,6,att_space,visual_l4_slot_branch,0.006277133577200722
flickr,6,att_space,visual_fusion,0.0
flickr,6,att_space,audio_backbone,0.07137799493105265
flickr,6,att_space,audio_slot_branch,0.011458078544400918
flickr,6,att_space,shared_slots,8.590806816830259e-05
flickr,6,att_space,image_decoder,0.0
flickr,6,att_space,audio_decoder,0.0
flickr,6,att_time,visual_backbone,0.008028715389053696
flickr,6,att_time,visual_l3_slot_branch,0.0
flickr,6,att_time,visual_l4_slot_branch,0.0265480347143006
flickr,6,att_time,visual_fusion,0.0
flickr,6,att_time,audio_backbone,1.0260451951981977
flickr,6,att_time,audio_slot_branch,0.021229645466780606
flickr,6,att_time,shared_slots,0.000188712681490996
flickr,6,att_time,image_decoder,0.0
flickr,6,att_time,audio_decoder,0.0
flickr,7,info,visual_backbone,6.499451757929223
flickr,7,info,visual_l3_slot_branch,1.8987043044475695
flickr,7,info,visual_l4_slot_branch,3.4689226155807495
flickr,7,info,visual_fusion,1.776236940907372
flickr,7,info,audio_backbone,50.22794297286786
flickr,7,info,audio_slot_branch,10.946024298960063
flickr,7,info,shared_slots,0.08212959901411618
flickr,7,info,image_decoder,0.0
flickr,7,info,audio_decoder,0.0
flickr,7,rec_img,visual_backbone,0.011225407346003151
flickr,7,rec_img,visual_l3_slot_branch,0.013419772002875459
flickr,7,rec_img,visual_l4_slot_branch,0.01786125458262718
flickr,7,rec_img,visual_fusion,0.014319772617543962
flickr,7,rec_img,audio_backbone,0.0
flickr,7,rec_img,audio_slot_branch,0.0
flickr,7,rec_img,shared_slots,0.00015470849142567214
flickr,7,rec_img,image_decoder,0.04356147221913625
flickr,7,rec_img,audio_decoder,0.0
flickr,7,rec_aud,visual_backbone,0.0
flickr,7,rec_aud,visual_l3_slot_branch,0.0
flickr,7,rec_aud,visual_l4_slot_branch,0.0
flickr,7,rec_aud,visual_fusion,0.0
flickr,7,rec_aud,audio_backbone,0.09541115566308452
flickr,7,rec_aud,audio_slot_branch,0.02780527710369223
flickr,7,rec_aud,shared_slots,0.0001814811290049104
flickr,7,rec_aud,image_decoder,0.0
flickr,7,rec_aud,audio_decoder,0.019628373169314043
flickr,7,div_img,visual_backbone,0.0006924206629343365
flickr,7,div_img,visual_l3_slot_branch,0.0027859144147261298
flickr,7,div_img,visual_l4_slot_branch,0.002208951123993374
flickr,7,div_img,visual_fusion,0.0026250902932726636
flickr,7,div_img,audio_backbone,0.0
flickr,7,div_img,audio_slot_branch,0.0
flickr,7,div_img,shared_slots,3.0939346690193816e-05
flickr,7,div_img,image_decoder,0.0
flickr,7,div_img,audio_decoder,0.0
flickr,7,div_aud,visual_backbone,0.0
flickr,7,div_aud,visual_l3_slot_branch,0.0
flickr,7,div_aud,visual_l4_slot_branch,0.0
flickr,7,div_aud,visual_fusion,0.0
flickr,7,div_aud,audio_backbone,0.057374129606359923
flickr,7,div_aud,audio_slot_branch,0.013998100930096348
flickr,7,div_aud,shared_slots,0.00011618313034876567
flickr,7,div_aud,image_decoder,0.0
flickr,7,div_aud,audio_decoder,0.0
flickr,7,att_space,visual_backbone,0.10835228456575771
flickr,7,att_space,visual_l3_slot_branch,0.0
flickr,7,att_space,visual_l4_slot_branch,0.005776885942121552
flickr,7,att_space,visual_fusion,0.0
flickr,7,att_space,audio_backbone,0.06838901148697565
flickr,7,att_space,audio_slot_branch,0.011113269267919305
flickr,7,att_space,shared_slots,7.28277766668964e-05
flickr,7,att_space,image_decoder,0.0
flickr,7,att_space,audio_decoder,0.0
flickr,7,att_time,visual_backbone,0.0038757860005214535
flickr,7,att_time,visual_l3_slot_branch,0.0
flickr,7,att_time,visual_l4_slot_branch,0.014119667411263914
flickr,7,att_time,visual_fusion,0.0
flickr,7,att_time,audio_backbone,0.392725858962657
flickr,7,att_time,audio_slot_branch,0.011950040170611211
flickr,7,att_time,shared_slots,9.395223824269472e-05
flickr,7,att_time,image_decoder,0.0
flickr,7,att_time,audio_decoder,0.0
flickr,8,info,visual_backbone,6.144789250146893
flickr,8,info,visual_l3_slot_branch,1.3970043304959012
flickr,8,info,visual_l4_slot_branch,3.0211018837039143
flickr,8,info,visual_fusion,1.5256985196109467
flickr,8,info,audio_backbone,48.511385463026166
flickr,8,info,audio_slot_branch,8.07100019174792
flickr,8,info,shared_slots,0.06854495679809593
flickr,8,info,image_decoder,0.0
flickr,8,info,audio_decoder,0.0
flickr,8,rec_img,visual_backbone,0.012975969064050982
flickr,8,rec_img,visual_l3_slot_branch,0.015056793266045193
flickr,8,rec_img,visual_l4_slot_branch,0.020332447244552708
flickr,8,rec_img,visual_fusion,0.01577628631994539
flickr,8,rec_img,audio_backbone,0.0
flickr,8,rec_img,audio_slot_branch,0.0
flickr,8,rec_img,shared_slots,0.000178834963595105
flickr,8,rec_img,image_decoder,0.043931648864804114
flickr,8,rec_img,audio_decoder,0.0
flickr,8,rec_aud,visual_backbone,0.0
flickr,8,rec_aud,visual_l3_slot_branch,0.0
flickr,8,rec_aud,visual_l4_slot_branch,0.0
flickr,8,rec_aud,visual_fusion,0.0
flickr,8,rec_aud,audio_backbone,0.060796875243419896
flickr,8,rec_aud,audio_slot_branch,0.02463457736598773
flickr,8,rec_aud,shared_slots,0.00015298707348128878
flickr,8,rec_aud,image_decoder,0.0
flickr,8,rec_aud,audio_decoder,0.024470909024161366
flickr,8,div_img,visual_backbone,0.002249631756591237
flickr,8,div_img,visual_l3_slot_branch,0.0074129997466211095
flickr,8,div_img,visual_l4_slot_branch,0.006188879524642556
flickr,8,div_img,visual_fusion,0.00735335533692388
flickr,8,div_img,audio_backbone,0.0
flickr,8,div_img,audio_slot_branch,0.0
flickr,8,div_img,shared_slots,9.103572933952855e-05
flickr,8,div_img,image_decoder,0.0
flickr,8,div_img,audio_decoder,0.0
flickr,8,div_aud,visual_backbone,0.0
flickr,8,div_aud,visual_l3_slot_branch,0.0
flickr,8,div_aud,visual_l4_slot_branch,0.0
flickr,8,div_aud,visual_fusion,0.0
flickr,8,div_aud,audio_backbone,0.06617422587127327
flickr,8,div_aud,audio_slot_branch,0.015655375352911182
flickr,8,div_aud,shared_slots,0.00013468949547104127
flickr,8,div_aud,image_decoder,0.0
flickr,8,div_aud,audio_decoder,0.0
flickr,8,att_space,visual_backbone,0.0953523048638752
flickr,8,att_space,visual_l3_slot_branch,0.0
flickr,8,att_space,visual_l4_slot_branch,0.005906150154458774
flickr,8,att_space,visual_fusion,0.0
flickr,8,att_space,audio_backbone,0.06198705914783157
flickr,8,att_space,audio_slot_branch,0.01120622157612401
flickr,8,att_space,shared_slots,7.480070251833807e-05
flickr,8,att_space,image_decoder,0.0
flickr,8,att_space,audio_decoder,0.0
flickr,8,att_time,visual_backbone,0.002946679129810757
flickr,8,att_time,visual_l3_slot_branch,0.0
flickr,8,att_time,visual_l4_slot_branch,0.013809829532080506
flickr,8,att_time,visual_fusion,0.0
flickr,8,att_time,audio_backbone,0.33341152056619133
flickr,8,att_time,audio_slot_branch,0.011091308087902225
flickr,8,att_time,shared_slots,0.00010145438938012681
flickr,8,att_time,image_decoder,0.0
flickr,8,att_time,audio_decoder,0.0
flickr,9,info,visual_backbone,4.399290473510042
flickr,9,info,visual_l3_slot_branch,1.2453272961932254
flickr,9,info,visual_l4_slot_branch,2.2503988265027033
flickr,9,info,visual_fusion,1.1223409897274959
flickr,9,info,audio_backbone,39.293227430065585
flickr,9,info,audio_slot_branch,6.940738275903485
flickr,9,info,shared_slots,0.05081075226472176
flickr,9,info,image_decoder,0.0
flickr,9,info,audio_decoder,0.0
flickr,9,rec_img,visual_backbone,0.016187577725956585
flickr,9,rec_img,visual_l3_slot_branch,0.016716472338258324
flickr,9,rec_img,visual_l4_slot_branch,0.021703352214426166
flickr,9,rec_img,visual_fusion,0.016965565509931814
flickr,9,rec_img,audio_backbone,0.0
flickr,9,rec_img,audio_slot_branch,0.0
flickr,9,rec_img,shared_slots,0.00019253007016628782
flickr,9,rec_img,image_decoder,0.0476130047518603
flickr,9,rec_img,audio_decoder,0.0
flickr,9,rec_aud,visual_backbone,0.0
flickr,9,rec_aud,visual_l3_slot_branch,0.0
flickr,9,rec_aud,visual_l4_slot_branch,0.0
flickr,9,rec_aud,visual_fusion,0.0
flickr,9,rec_aud,audio_backbone,0.06951621419676784
flickr,9,rec_aud,audio_slot_branch,0.0217472049444291
flickr,9,rec_aud,shared_slots,0.00013920558923965308
flickr,9,rec_aud,image_decoder,0.0
flickr,9,rec_aud,audio_decoder,0.01964764724465096
flickr,9,div_img,visual_backbone,0.001290067372189405
flickr,9,div_img,visual_l3_slot_branch,0.0027641921995581026
flickr,9,div_img,visual_l4_slot_branch,0.002505058671014399
flickr,9,div_img,visual_fusion,0.002560322459670916
flickr,9,div_img,audio_backbone,0.0
flickr,9,div_img,audio_slot_branch,0.0
flickr,9,div_img,shared_slots,3.334522308044196e-05
flickr,9,div_img,image_decoder,0.0
flickr,9,div_img,audio_decoder,0.0
flickr,9,div_aud,visual_backbone,0.0
flickr,9,div_aud,visual_l3_slot_branch,0.0
flickr,9,div_aud,visual_l4_slot_branch,0.0
flickr,9,div_aud,visual_fusion,0.0
flickr,9,div_aud,audio_backbone,0.06945177885084637
flickr,9,div_aud,audio_slot_branch,0.01668072130220008
flickr,9,div_aud,shared_slots,0.0001495042851629266
flickr,9,div_aud,image_decoder,0.0
flickr,9,div_aud,audio_decoder,0.0
flickr,9,att_space,visual_backbone,0.11945708866743471
flickr,9,att_space,visual_l3_slot_branch,0.0
flickr,9,att_space,visual_l4_slot_branch,0.005514184971890535
flickr,9,att_space,visual_fusion,0.0
flickr,9,att_space,audio_backbone,0.07131409826593392
flickr,9,att_space,audio_slot_branch,0.010759347498410527
flickr,9,att_space,shared_slots,7.565990994509367e-05
flickr,9,att_space,image_decoder,0.0
flickr,9,att_space,audio_decoder,0.0
flickr,9,att_time,visual_backbone,0.004168657234081176
flickr,9,att_time,visual_l3_slot_branch,0.0
flickr,9,att_time,visual_l4_slot_branch,0.016254003991907188
flickr,9,att_time,visual_fusion,0.0
flickr,9,att_time,audio_backbone,0.4781139446536222
flickr,9,att_time,audio_slot_branch,0.01287692996035027
flickr,9,att_time,shared_slots,0.00010563360453189288
flickr,9,att_time,image_decoder,0.0
flickr,9,att_time,audio_decoder,0.0
flickr,10,info,visual_backbone,7.141283469152873
flickr,10,info,visual_l3_slot_branch,1.94387199129664
flickr,10,info,visual_l4_slot_branch,3.4353305857359215
flickr,10,info,visual_fusion,1.6886001462260192
flickr,10,info,audio_backbone,45.638451731035744
flickr,10,info,audio_slot_branch,11.338598746986811
flickr,10,info,shared_slots,0.09419761562881884
flickr,10,info,image_decoder,0.0
flickr,10,info,audio_decoder,0.0
flickr,10,rec_img,visual_backbone,0.00988132658580967
flickr,10,rec_img,visual_l3_slot_branch,0.013706854285792642
flickr,10,rec_img,visual_l4_slot_branch,0.01828713705993037
flickr,10,rec_img,visual_fusion,0.014571150307732986
flickr,10,rec_img,audio_backbone,0.0
flickr,10,rec_img,audio_slot_branch,0.0
flickr,10,rec_img,shared_slots,0.00016441850779095826
flickr,10,rec_img,image_decoder,0.041273654606221184
flickr,10,rec_img,audio_decoder,0.0
flickr,10,rec_aud,visual_backbone,0.0
flickr,10,rec_aud,visual_l3_slot_branch,0.0
flickr,10,rec_aud,visual_l4_slot_branch,0.0
flickr,10,rec_aud,visual_fusion,0.0
flickr,10,rec_aud,audio_backbone,0.07273792400213852
flickr,10,rec_aud,audio_slot_branch,0.022483951518191127
flickr,10,rec_aud,shared_slots,0.00014648568577684744
flickr,10,rec_aud,image_decoder,0.0
flickr,10,rec_aud,audio_decoder,0.019640122629144365
flickr,10,div_img,visual_backbone,0.0008872824634391903
flickr,10,div_img,visual_l3_slot_branch,0.0033892222183573967
flickr,10,div_img,visual_l4_slot_branch,0.002882928179210424
flickr,10,div_img,visual_fusion,0.0039513317408685225
flickr,10,div_img,audio_backbone,0.0
flickr,10,div_img,audio_slot_branch,0.0
flickr,10,div_img,shared_slots,3.938860752798084e-05
flickr,10,div_img,image_decoder,0.0
flickr,10,div_img,audio_decoder,0.0
flickr,10,div_aud,visual_backbone,0.0
flickr,10,div_aud,visual_l3_slot_branch,0.0
flickr,10,div_aud,visual_l4_slot_branch,0.0
flickr,10,div_aud,visual_fusion,0.0
flickr,10,div_aud,audio_backbone,0.0865321510978961
flickr,10,div_aud,audio_slot_branch,0.02250835063429688
flickr,10,div_aud,shared_slots,0.00020224651309526506
flickr,10,div_aud,image_decoder,0.0
flickr,10,div_aud,audio_decoder,0.0
flickr,10,att_space,visual_backbone,0.09383445814231936
flickr,10,att_space,visual_l3_slot_branch,0.0
flickr,10,att_space,visual_l4_slot_branch,0.005694848975061304
flickr,10,att_space,visual_fusion,0.0
flickr,10,att_space,audio_backbone,0.3648720346551768
flickr,10,att_space,audio_slot_branch,0.011321742202220774
flickr,10,att_space,shared_slots,8.531251373693786e-05
flickr,10,att_space,image_decoder,0.0
flickr,10,att_space,audio_decoder,0.0
flickr,10,att_time,visual_backbone,0.011667222617181233
flickr,10,att_time,visual_l3_slot_branch,0.0
flickr,10,att_time,visual_l4_slot_branch,0.029468744290337523
flickr,10,att_time,visual_fusion,0.0
flickr,10,att_time,audio_backbone,0.8200642893909457
flickr,10,att_time,audio_slot_branch,0.022892254134652186
flickr,10,att_time,shared_slots,0.00020781154975888408
flickr,10,att_time,image_decoder,0.0
flickr,10,att_time,audio_decoder,0.0
flickr,11,info,visual_backbone,11.681410817026627
flickr,11,info,visual_l3_slot_branch,3.0196716501218206
flickr,11,info,visual_l4_slot_branch,5.352507205362022
flickr,11,info,visual_fusion,2.6752010022609976
flickr,11,info,audio_backbone,83.85633019511604
flickr,11,info,audio_slot_branch,19.879647058134463
flickr,11,info,shared_slots,0.15389936558974515
flickr,11,info,image_decoder,0.0
flickr,11,info,audio_decoder,0.0
flickr,11,rec_img,visual_backbone,0.008245118707347043
flickr,11,rec_img,visual_l3_slot_branch,0.01512427008310099
flickr,11,rec_img,visual_l4_slot_branch,0.01987277622975238
flickr,11,rec_img,visual_fusion,0.015187745049236265
flickr,11,rec_img,audio_backbone,0.0
flickr,11,rec_img,audio_slot_branch,0.0
flickr,11,rec_img,shared_slots,0.00017306567599828567
flickr,11,rec_img,image_decoder,0.04582060813019063
flickr,11,rec_img,audio_decoder,0.0
flickr,11,rec_aud,visual_backbone,0.0
flickr,11,rec_aud,visual_l3_slot_branch,0.0
flickr,11,rec_aud,visual_l4_slot_branch,0.0
flickr,11,rec_aud,visual_fusion,0.0
flickr,11,rec_aud,audio_backbone,0.058476798622159064
flickr,11,rec_aud,audio_slot_branch,0.025433009131033073
flickr,11,rec_aud,shared_slots,0.00015223064272381503
flickr,11,rec_aud,image_decoder,0.0
flickr,11,rec_aud,audio_decoder,0.030486210595968437
flickr,11,div_img,visual_backbone,0.0007036850025963844
flickr,11,div_img,visual_l3_slot_branch,0.0018771033512390515
flickr,11,div_img,visual_l4_slot_branch,0.00149823893400602
flickr,11,div_img,visual_fusion,0.002047786178343124
flickr,11,div_img,audio_backbone,0.0
flickr,11,div_img,audio_slot_branch,0.0
flickr,11,div_img,shared_slots,2.0182840359669592e-05
flickr,11,div_img,image_decoder,0.0
flickr,11,div_img,audio_decoder,0.0
flickr,11,div_aud,visual_backbone,0.0
flickr,11,div_aud,visual_l3_slot_branch,0.0
flickr,11,div_aud,visual_l4_slot_branch,0.0
flickr,11,div_aud,visual_fusion,0.0
flickr,11,div_aud,audio_backbone,0.06593869428005915
flickr,11,div_aud,audio_slot_branch,0.01607898810198663
flickr,11,div_aud,shared_slots,0.00014897279779275429
flickr,11,div_aud,image_decoder,0.0
flickr,11,div_aud,audio_decoder,0.0
flickr,11,att_space,visual_backbone,0.0912365196421831
flickr,11,att_space,visual_l3_slot_branch,0.0
flickr,11,att_space,visual_l4_slot_branch,0.006964886905447707
flickr,11,att_space,visual_fusion,0.0
flickr,11,att_space,audio_backbone,0.09432676543879215
flickr,11,att_space,audio_slot_branch,0.014084685604464613
flickr,11,att_space,shared_slots,0.00015458676691851913
flickr,11,att_space,image_decoder,0.0
flickr,11,att_space,audio_decoder,0.0
flickr,11,att_time,visual_backbone,0.007229567526953127
flickr,11,att_time,visual_l3_slot_branch,0.0
flickr,11,att_time,visual_l4_slot_branch,0.011255126409972737
flickr,11,att_time,visual_fusion,0.0
flickr,11,att_time,audio_backbone,0.4272330240906847
flickr,11,att_time,audio_slot_branch,0.009240047255659653
flickr,11,att_time,shared_slots,7.956550940463886e-05
flickr,11,att_time,image_decoder,0.0
flickr,11,att_time,audio_decoder,0.0
flickr,12,info,visual_backbone,11.055628894155747
flickr,12,info,visual_l3_slot_branch,3.520467934408385
flickr,12,info,visual_l4_slot_branch,6.386307869792894
flickr,12,info,visual_fusion,3.2132720106378336
flickr,12,info,audio_backbone,107.19707864786054
flickr,12,info,audio_slot_branch,21.343087549591207
flickr,12,info,shared_slots,0.1753742746243345
flickr,12,info,image_decoder,0.0
flickr,12,info,audio_decoder,0.0
flickr,12,rec_img,visual_backbone,0.009633503033132382
flickr,12,rec_img,visual_l3_slot_branch,0.01613396687908047
flickr,12,rec_img,visual_l4_slot_branch,0.020692542583137612
flickr,12,rec_img,visual_fusion,0.01574206181617647
flickr,12,rec_img,audio_backbone,0.0
flickr,12,rec_img,audio_slot_branch,0.0
flickr,12,rec_img,shared_slots,0.00019512381385355072
flickr,12,rec_img,image_decoder,0.04644389463796817
flickr,12,rec_img,audio_decoder,0.0
flickr,12,rec_aud,visual_backbone,0.0
flickr,12,rec_aud,visual_l3_slot_branch,0.0
flickr,12,rec_aud,visual_l4_slot_branch,0.0
flickr,12,rec_aud,visual_fusion,0.0
flickr,12,rec_aud,audio_backbone,0.0378803276052685
flickr,12,rec_aud,audio_slot_branch,0.026909157146054102
flickr,12,rec_aud,shared_slots,0.0001562590854262073
flickr,12,rec_aud,image_decoder,0.0
flickr,12,rec_aud,audio_decoder,0.03334218736647343
flickr,12,div_img,visual_backbone,0.00024680554957617597
flickr,12,div_img,visual_l3_slot_branch,0.0022034178388050498
flickr,12,div_img,visual_l4_slot_branch,0.0018265576699176757
flickr,12,div_img,visual_fusion,0.002555358479229733
flickr,12,div_img,audio_backbone,0.0
flickr,12,div_img,audio_slot_branch,0.0
flickr,12,div_img,shared_slots,2.3767907971725002e-05
flickr,12,div_img,image_decoder,0.0
flickr,12,div_img,audio_decoder,0.0
flickr,12,div_aud,visual_backbone,0.0
flickr,12,div_aud,visual_l3_slot_branch,0.0
flickr,12,div_aud,visual_l4_slot_branch,0.0
flickr,12,div_aud,visual_fusion,0.0
flickr,12,div_aud,audio_backbone,0.04016673662632827
flickr,12,div_aud,audio_slot_branch,0.009319598965649064
flickr,12,div_aud,shared_slots,7.580138915789656e-05
flickr,12,div_aud,image_decoder,0.0
flickr,12,div_aud,audio_decoder,0.0
flickr,12,att_space,visual_backbone,0.10959856676369875
flickr,12,att_space,visual_l3_slot_branch,0.0
flickr,12,att_space,visual_l4_slot_branch,0.005931943816944934
flickr,12,att_space,visual_fusion,0.0
flickr,12,att_space,audio_backbone,0.08403622925487914
flickr,12,att_space,audio_slot_branch,0.011788611088181937
flickr,12,att_space,shared_slots,8.966038482221499e-05
flickr,12,att_space,image_decoder,0.0
flickr,12,att_space,audio_decoder,0.0
flickr,12,att_time,visual_backbone,0.0016175683308152558
flickr,12,att_time,visual_l3_slot_branch,0.0
flickr,12,att_time,visual_l4_slot_branch,0.011381113820830225
flickr,12,att_time,visual_fusion,0.0
flickr,12,att_time,audio_backbone,0.2998201335113607
flickr,12,att_time,audio_slot_branch,0.009522026693764741
flickr,12,att_time,shared_slots,8.330987915779012e-05
flickr,12,att_time,image_decoder,0.0
flickr,12,att_time,audio_decoder,0.0
flickr,13,info,visual_backbone,9.277690759920041
flickr,13,info,visual_l3_slot_branch,2.6277591667843634
flickr,13,info,visual_l4_slot_branch,4.458009638756891
flickr,13,info,visual_fusion,2.338733011430727
flickr,13,info,audio_backbone,86.22898613949066
flickr,13,info,audio_slot_branch,17.14554248220709
flickr,13,info,shared_slots,0.1381694485479548
flickr,13,info,image_decoder,0.0
flickr,13,info,audio_decoder,0.0
flickr,13,rec_img,visual_backbone,0.014598606111677506
flickr,13,rec_img,visual_l3_slot_branch,0.014354659268718989
flickr,13,rec_img,visual_l4_slot_branch,0.019512529042237887
flickr,13,rec_img,visual_fusion,0.01601984089562779
flickr,13,rec_img,audio_backbone,0.0
flickr,13,rec_img,audio_slot_branch,0.0
flickr,13,rec_img,shared_slots,0.0001622948449888265
flickr,13,rec_img,image_decoder,0.042176801994821524
flickr,13,rec_img,audio_decoder,0.0
flickr,13,rec_aud,visual_backbone,0.0
flickr,13,rec_aud,visual_l3_slot_branch,0.0
flickr,13,rec_aud,visual_l4_slot_branch,0.0
flickr,13,rec_aud,visual_fusion,0.0
flickr,13,rec_aud,audio_backbone,0.19913633095059588
flickr,13,rec_aud,audio_slot_branch,0.025709019488506474
flickr,13,rec_aud,shared_slots,0.0001490684508907583
flickr,13,rec_aud,image_decoder,0.0
flickr,13,rec_aud,audio_decoder,0.033395709964329626
flickr,13,div_img,visual_backbone,0.0005630261224659845
flickr,13,div_img,visual_l3_slot_branch,0.002814791759097127
flickr,13,div_img,visual_l4_slot_branch,0.0022252171085626105
flickr,13,div_img,visual_fusion,0.003014555766609584
flickr,13,div_img,audio_backbone,0.0
flickr,13,div_img,audio_slot_branch,0.0
flickr,13,div_img,shared_slots,2.9063850658959874e-05
flickr,13,div_img,image_decoder,0.0
flickr,13,div_img,audio_decoder,0.0
flickr,13,div_aud,visual_backbone,0.0
flickr,13,div_aud,visual_l3_slot_branch,0.0
flickr,13,div_aud,visual_l4_slot_branch,0.0
flickr,13,div_aud,visual_fusion,0.0
flickr,13,div_aud,audio_backbone,0.04446270659412264
flickr,13,div_aud,audio_slot_branch,0.008795335995559893
flickr,13,div_aud,shared_slots,6.95002560670075e-05
flickr,13,div_aud,image_decoder,0.0
flickr,13,div_aud,audio_decoder,0.0
flickr,13,att_space,visual_backbone,0.1439507471083554
flickr,13,att_space,visual_l3_slot_branch,0.0
flickr,13,att_space,visual_l4_slot_branch,0.005890044573858887
flickr,13,att_space,visual_fusion,0.0
flickr,13,att_space,audio_backbone,0.30770237363152175
flickr,13,att_space,audio_slot_branch,0.012902007374196157
flickr,13,att_space,shared_slots,9.193506483916769e-05
flickr,13,att_space,image_decoder,0.0
flickr,13,att_space,audio_decoder,0.0
flickr,13,att_time,visual_backbone,0.00740409600389918
flickr,13,att_time,visual_l3_slot_branch,0.0
flickr,13,att_time,visual_l4_slot_branch,0.01289265946986186
flickr,13,att_time,visual_fusion,0.0
flickr,13,att_time,audio_backbone,0.6534409071167198
flickr,13,att_time,audio_slot_branch,0.010700631906905162
flickr,13,att_time,shared_slots,9.195488076668733e-05
flickr,13,att_time,image_decoder,0.0
flickr,13,att_time,audio_decoder,0.0
flickr,14,info,visual_backbone,10.856292117863399
flickr,14,info,visual_l3_slot_branch,2.733939592178648
flickr,14,info,visual_l4_slot_branch,4.899828287073516
flickr,14,info,visual_fusion,2.433868662092158
flickr,14,info,audio_backbone,83.51146756885761
flickr,14,info,audio_slot_branch,14.930777214337004
flickr,14,info,shared_slots,0.12418765932938694
flickr,14,info,image_decoder,0.0
flickr,14,info,audio_decoder,0.0
flickr,14,rec_img,visual_backbone,0.010423144482714369
flickr,14,rec_img,visual_l3_slot_branch,0.01253080558199375
flickr,14,rec_img,visual_l4_slot_branch,0.017344737559127254
flickr,14,rec_img,visual_fusion,0.013274600722409656
flickr,14,rec_img,audio_backbone,0.0
flickr,14,rec_img,audio_slot_branch,0.0
flickr,14,rec_img,shared_slots,0.0001368830562406704
flickr,14,rec_img,image_decoder,0.04093898037882191
flickr,14,rec_img,audio_decoder,0.0
flickr,14,rec_aud,visual_backbone,0.0
flickr,14,rec_aud,visual_l3_slot_branch,0.0
flickr,14,rec_aud,visual_l4_slot_branch,0.0
flickr,14,rec_aud,visual_fusion,0.0
flickr,14,rec_aud,audio_backbone,0.149791143100535
flickr,14,rec_aud,audio_slot_branch,0.02733490989811407
flickr,14,rec_aud,shared_slots,0.00015513400648187195
flickr,14,rec_aud,image_decoder,0.0
flickr,14,rec_aud,audio_decoder,0.03982767741543942
flickr,14,div_img,visual_backbone,0.00026037179357816034
flickr,14,div_img,visual_l3_slot_branch,0.001978538111937163
flickr,14,div_img,visual_l4_slot_branch,0.001862811952603479
flickr,14,div_img,visual_fusion,0.0023950569063158
flickr,14,div_img,audio_backbone,0.0
flickr,14,div_img,audio_slot_branch,0.0
flickr,14,div_img,shared_slots,2.1511249411329125e-05
flickr,14,div_img,image_decoder,0.0
flickr,14,div_img,audio_decoder,0.0
flickr,14,div_aud,visual_backbone,0.0
flickr,14,div_aud,visual_l3_slot_branch,0.0
flickr,14,div_aud,visual_l4_slot_branch,0.0
flickr,14,div_aud,visual_fusion,0.0
flickr,14,div_aud,audio_backbone,0.048110897878803835
flickr,14,div_aud,audio_slot_branch,0.007740917332197526
flickr,14,div_aud,shared_slots,5.732239426168805e-05
flickr,14,div_aud,image_decoder,0.0
flickr,14,div_aud,audio_decoder,0.0
flickr,14,att_space,visual_backbone,0.09506163354325847
flickr,14,att_space,visual_l3_slot_branch,0.0
flickr,14,att_space,visual_l4_slot_branch,0.006091518507185196
flickr,14,att_space,visual_fusion,0.0
flickr,14,att_space,audio_backbone,0.25403449400041006
flickr,14,att_space,audio_slot_branch,0.011692059573446427
flickr,14,att_space,shared_slots,8.384198246685991e-05
flickr,14,att_space,image_decoder,0.0
flickr,14,att_space,audio_decoder,0.0
flickr,14,att_time,visual_backbone,0.003140265878395024
flickr,14,att_time,visual_l3_slot_branch,0.0
flickr,14,att_time,visual_l4_slot_branch,0.011098350255509115
flickr,14,att_time,visual_fusion,0.0
flickr,14,att_time,audio_backbone,0.948532987967101
flickr,14,att_time,audio_slot_branch,0.009069614142095565
flickr,14,att_time,shared_slots,8.017888229052523e-05
flickr,14,att_time,image_decoder,0.0
flickr,14,att_time,audio_decoder,0.0
flickr,15,info,visual_backbone,6.702456690852253
flickr,15,info,visual_l3_slot_branch,2.0312600247804844
flickr,15,info,visual_l4_slot_branch,3.7519628296627148
flickr,15,info,visual_fusion,1.8368724319388787
flickr,15,info,audio_backbone,45.04636358756502
flickr,15,info,audio_slot_branch,11.635468028371232
flickr,15,info,shared_slots,0.09085274810342527
