dataset,state,step,precision,group,base_norm,weighted_cram_norm,raw_cram_norm,total_norm,ratio,cosine,sum_relative_error
vggss,short,24,amp,adapter,0.0001007998022906,6.797480375744569e-05,2.7189921502978274e-09,8.456649091337124e-05,0.674354534559714,-0.5567627435958712,0.0005668939528872
vggss,short,24,amp,adapter_output_conv,6.405000196505996e-05,4.744956640447749e-05,1.8979826561790997e-09,5.566592963600224e-05,0.740820686162692,-0.5355393941388332,0.0005577727390894
vggss,short,24,amp,K34_activation,9.215606617198836e-06,2.9503708322449427e-06,1.1801483328979772e-10,9.692001419231287e-06,0.320149389486607,0.005567476092077,0.0002116769716173
vggss,short,24,amp,F34_activation,4.937414338726438e-06,1.458795741592452e-06,5.835182966369807e-11,5.176793676999659e-06,0.2954574280206622,0.020342456623066,0.0004001951044244
vggss,short,25,amp,all_student,9.593295601246682e-05,8.411608234749466e-05,3.364643293899786e-09,0.0001091007900324,0.8768215412497399,-0.2711074294088031,0.0004589293797282
vggss,short,25,amp,proj3_spatial,4.022669683158064e-05,3.69387563171005e-05,1.4775502526840201e-09,5.054031273423651e-05,0.9182647153892364,-0.1440707292722594,0.0004533856636695
vggss,short,25,amp,adapter,8.709158921107131e-05,7.557144693094325e-05,3.02285787723773e-09,9.668846453647322e-05,0.8677238251766384,-0.2998683005816872,0.0004604324727476
vggss,short,25,amp,adapter_output_conv,5.436449889601093e-05,5.296789645709874e-05,2.1187158582839494e-09,6.6711919510136e-05,0.9743103961726268,-0.2275816927033578,0.0004448437168222
vggss,short,25,amp,K34_activation,9.357867944130508e-06,3.069608972138851e-06,1.2278435888555403e-10,9.937396421169804e-06,0.3280243951363075,0.0306306365308198,0.0002122833790864
vggss,short,25,amp,F34_activation,5.042651933934791e-06,1.4728359624779986e-06,5.891343849911994e-11,5.312513055862253e-06,0.2920756740251041,0.0420912693883111,0.0003963952335048
vggss,short,26,amp,all_student,0.0001049816780644,7.904825186747888e-05,3.1619300746991553e-09,9.341881069036748e-05,0.7529718835217963,-0.5147092405660639,0.0005333060181049
vggss,short,26,amp,proj3_spatial,4.463800378830341e-05,3.5423455443867146e-05,1.4169382177546859e-09,4.2527298946695504e-05,0.7935716751999834,-0.4549676656327322,0.0005314685243144
vggss,short,26,amp,adapter,9.501895256750796e-05,7.066685876505858e-05,2.8266743506023433e-09,8.317753924648836e-05,0.7437132998793268,-0.5289842677085999,0.0005337853158774
vggss,short,26,amp,adapter_output_conv,6.051853395830684e-05,4.7964689568794416e-05,1.918587582751777e-09,5.597700588565706e-05,0.7925619877348455,-0.4874165484882831,0.0005286498205272
vggss,short,26,amp,K34_activation,9.464707120746397e-06,2.8544171754056025e-06,1.141766870162241e-10,9.935299081988548e-06,0.3015853675121963,0.0181718548820547,0.000211766212163
vggss,short,26,amp,F34_activation,5.086631522379159e-06,1.387496720943765e-06,5.5499868837750595e-11,5.316303154277566e-06,0.2727731927974988,0.0328816161471381,0.0003959689983922
vggss,short,27,amp,all_student,0.0001059855071042,8.67542167153782e-05,3.470168668615128e-09,9.273797499251818e-05,0.8185479230666499,-0.5524378250711056,0.0005365745548631
vggss,short,27,amp,proj3_spatial,4.400956135438931e-05,3.907425038111839e-05,1.5629700152447352e-09,4.211001433934339e-05,0.8878582103209557,-0.4914979480810812,0.0005305442146516
vggss,short,27,amp,adapter,9.641621349932128e-05,7.74564204895403e-05,3.098256819581612e-09,8.262613810443534e-05,0.8033547230112448,-0.5669876085952519,0.0005381298092322
vggss,short,27,amp,adapter_output_conv,5.988071735231784e-05,5.3183056546002935e-05,2.1273222618401164e-09,5.398739080695711e-05,0.8881499570736914,-0.5494403729228045,0.000540828021839
vggss,short,27,amp,K34_activation,9.013217016341251e-06,3.0405462229711653e-06,1.2162184891884662e-10,9.58114390154795e-06,0.337343061579296,0.0239982760938121,0.0002114563494459
vggss,short,27,amp,F34_activation,4.799817373158079e-06,1.487335286940877e-06,5.949341147763508e-11,5.083376984755462e-06,0.3098733079426046,0.0413457760174277,0.0003998209020295
vggss,short,28,amp,all_student,0.0001156055349607,8.974695404150968e-05,3.5898781616603873e-09,9.254053524096936e-05,0.7763205634747466,-0.6195248326434252,0.0006104539537732
vggss,short,28,amp,proj3_spatial,4.84666437947173e-05,4.12852780553791e-05,1.6514111222151636e-09,4.2299368876380073e-05,0.8518286974902737,-0.5657930406901056,0.0006018019073959
vggss,short,28,amp,adapter,0.0001049553436125,7.968714812075335e-05,3.187485924830134e-09,8.230743620928196e-05,0.7592481276123795,-0.6331720971340632,0.000612718676319
vggss,short,28,amp,adapter_output_conv,6.555329335212318e-05,5.418824343509467e-05,2.167529737403787e-09,5.2847077672094136e-05,0.826628849049879,-0.6250771662160183,0.0006043303990559
vggss,short,28,amp,K34_activation,9.622860340854243e-06,2.879551796094127e-06,1.1518207184376508e-10,1.0156783074952373e-05,0.2992407344694459,0.0409424993698414,0.0002123051474285
vggss,short,28,amp,F34_activation,5.131503618543812e-06,1.3851897456264068e-06,5.540758982505627e-11,5.3963596431941255e-06,0.2699383745186733,0.0611699095381299,0.0003923911344207
vggss,short,29,amp,all_student,0.0001363682695149,8.495556824741965e-05,3.398222729896786e-09,8.996642102857847e-05,0.6229863336212594,-0.7647565115098458,0.0006504596612524
vggss,short,29,amp,proj3_spatial,5.679016286471015e-05,3.916069770797213e-05,1.566427908318885e-09,3.770072350450666e-05,0.6895683289597834,-0.7503204020381219,0.0006946091452473
vggss,short,29,amp,adapter,0.0001239805723987,7.539156671184651e-05,3.01566266847386e-09,8.168605976498184e-05,0.6080917780359314,-0.7693540567110071,0.0006406623632659
vggss,short,29,amp,adapter_output_conv,7.90458585331103e-05,4.996006968684786e-05,1.9984027874739143e-09,5.276929110597295e-05,0.6320390544676147,-0.7545496154860076,0.0006327745474058
vggss,short,29,amp,K34_activation,9.063112563414262e-06,2.7878975736949253e-06,1.11515902947797e-10,9.549700621862018e-06,0.307609284800129,0.0254158487306209,0.0002123201170847
vggss,short,29,amp,F34_activation,4.854088558034429e-06,1.3539686914090065e-06,5.4158747656360246e-11,5.0842015733098125e-06,0.2789336608142291,0.0345138779922483,0.0004027450463387
vggss,short,30,amp,all_student,0.0001520217787481,8.084477577814317e-05,3.2337910311257263e-09,0.0001024919826041,0.5317973282768549,-0.7787465847950426,0.0005915395886262
vggss,short,30,amp,proj3_spatial,6.492953155045104e-05,3.746759348143717e-05,1.4987037392574866e-09,4.255561146366165e-05,0.5770501124334216,-0.7827933138251628,0.000629775932414
vggss,short,30,amp,adapter,0.0001374582742012,7.163837804785931e-05,2.865535121914372e-09,9.323961835552684e-05,0.5211645385783488,-0.7785475973235929,0.0005832591477778
vggss,short,30,amp,adapter_output_conv,8.539075708301212e-05,4.67779133653667e-05,1.871116534614668e-09,6.052932166846079e-05,0.547810031943994,-0.7280117809230539,0.0005713609620716
vggss,short,30,amp,K34_activation,9.019058193395716e-06,2.871927702298672e-06,1.1487710809194687e-10,9.523542711371975e-06,0.3184287805573387,0.0213588900693071,0.0002120613932233
vggss,short,30,amp,F34_activation,4.890041863702457e-06,1.4097555152607954e-06,5.639022061043182e-11,5.133321477200028e-06,0.2882910933186592,0.0327156934941616,0.0004005289562028
vggss,short,31,amp,all_student,0.0001662766724698,0.0001017076784966,4.0683071398679605e-09,9.10115842904366e-05,0.6116773747390963,-0.8783723912845774,0.0007273717268471
vggss,short,31,amp,proj3_spatial,7.368535829424369e-05,4.728380659800624e-05,1.891352263920249e-09,3.805927237399519e-05,0.6416988081837156,-0.8921608310884591,0.0007942968715742
vggss,short,31,amp,adapter,0.0001490583770899,9.004828426344518e-05,3.601931370537807e-09,8.267164121642495e-05,0.6041142136487078,-0.8751230207833014,0.0007123807683791
vggss,short,31,amp,adapter_output_conv,9.507863812212436e-05,5.867329219716065e-05,2.346931687886426e-09,5.4257182573434194e-05,0.6171027830856955,-0.8549419868451132,0.0006946862230119
vggss,short,31,amp,K34_activation,8.617412127888368e-06,2.8729538629162923e-06,1.149181545166517e-10,9.122502352997992e-06,0.333389400469615,0.01426679384482,0.0002115950637955
vggss,short,31,amp,F34_activation,4.60648861033241e-06,1.380111946411578e-06,5.5204477856463117e-11,4.831075092939421e-06,0.2996017277272693,0.0168971216309268,0.0004099819939995
vggss,short,32,amp,all_student,0.000166642785971,7.648706264649944e-05,3.0594825058599772e-09,0.0001171056871389,0.4589881416155392,-0.780883338252191,0.0005590013908646
vggss,short,32,amp,proj3_spatial,7.042768692759858e-05,3.528599480111096e-05,1.4114397920444382e-09,4.747438409144975e-05,0.5010244740450704,-0.7950103478170109,0.0006057124587345
vggss,short,32,amp,adapter,0.0001510290006264,6.786139788705727e-05,2.7144559154822912e-09,0.0001070510383669,0.4493269345991079,-0.7783620914326107,0.000549347565713
vggss,short,32,amp,adapter_output_conv,9.950515365401024e-05,4.5206696337077776e-05,1.808267853483111e-09,7.069790613532308e-05,0.4543151251669451,-0.772151108556984,0.0005400737574245
vggss,short,32,amp,K34_activation,9.141832988383615e-06,2.854571206608056e-06,1.1418284826432223e-10,9.652751980957624e-06,0.312253703413234,0.0278578089017299,0.0002118642448177
vggss,short,32,amp,F34_activation,4.930054635785063e-06,1.3769160754649432e-06,5.507664301859773e-11,5.16917030737853e-06,0.2792902264146374,0.0382255237549596,0.0003996519341571
vggss,short,33,amp,all_student,0.000171924212055,9.779429056274272e-05,3.911771622509708e-09,0.000101951649563,0.5688220954673907,-0.8543166804559968,0.0006329465175928
vggss,short,33,amp,proj3_spatial,7.415722727870564e-05,4.571705190311822e-05,1.8286820761247286e-09,3.969122019125055e-05,0.6164881506599417,-0.8869464800077043,0.000727082877144
vggss,short,33,amp,adapter,0.000155108479243,8.645041603114321e-05,3.4580166412457286e-09,9.390817796314594e-05,0.5573545460121603,-0.8469437999501724,0.0006146138271855
vggss,short,33,amp,adapter_output_conv,0.0001020849316382,5.649887151501312e-05,2.2599548606005252e-09,6.426901879297705e-05,0.553449667921787,-0.8220814048717355,0.0005863559864837
vggss,short,33,amp,K34_activation,8.908043285857863e-06,2.9871372141569063e-06,1.1948548856627627e-10,9.4266368937776e-06,0.3353303434098927,0.0109973073652599,0.0002118893331604
vggss,short,33,amp,F34_activation,4.815203115048968e-06,1.4517725945734029e-06,5.807090378293611e-11,5.056320890868616e-06,0.3014976855360833,0.0194938545084252,0.0004013588103644
vggss,short,34,amp,all_student,0.0001570429883905,0.000100421640914,4.016865636560455e-09,9.04222509230386e-05,0.6394531964985121,-0.84241846617104,0.000733327710021
vggss,short,34,amp,proj3_spatial,6.83749890317998e-05,4.703188046431333e-05,1.881275218572533e-09,3.5477014537435504e-05,0.6878521098181057,-0.8751311624407715,0.0008537047693555
vggss,short,34,amp,adapter,0.0001413766638364,8.872715584224026e-05,3.54908623368961e-09,8.317189971077698e-05,0.6275940698732544,-0.8347548214463737,0.0007092321744814
vggss,short,34,amp,adapter_output_conv,9.136369741209616e-05,5.669414772215252e-05,2.267765908886101e-09,5.774810418773449e-05,0.62053254550802,-0.7941163816104554,0.0006593334771433
vggss,short,34,amp,K34_activation,8.812318230698605e-06,2.9850207393261887e-06,1.1940082957304754e-10,9.311160004841327e-06,0.3387327444584974,0.0024792412653568,0.0002116059205492
vggss,short,34,amp,F34_activation,4.775880314398267e-06,1.4346083944444517e-06,5.738433577777807e-11,4.994344654962284e-06,0.3003861696700002,0.005573694968216,0.0004058415690562
vggss,short,35,amp,all_student,0.0001460874247242,0.000100931184184,4.037247367360401e-09,8.582216812683879e-05,0.6908957726821249,-0.8193793482700172,0.0007218791088557
vggss,short,35,amp,proj3_spatial,6.387832202452421e-05,4.754095908977298e-05,1.9016383635909195e-09,3.5871563863640176e-05,0.7442424531990841,-0.8320837671184556,0.0008014290028579
vggss,short,35,amp,adapter,0.0001313814889468,8.90334833060635e-05,3.56133933224254e-09,7.796586078514216e-05,0.6776714438216247,-0.8168227637768009,0.0007038874754566
vggss,short,35,amp,adapter_output_conv,8.357345570016286e-05,5.6948000535224e-05,2.2779200214089603e-09,5.053587174970613e-05,0.6814125377265335,-0.8061737683517705,0.0006860137598021
vggss,short,35,amp,K34_activation,9.117503578260925e-06,3.0065199021780268e-06,1.2026079608712107e-10,9.703248825961444e-06,0.3297525332862542,0.0362062562353559,0.0002119001331024
vggss,short,35,amp,F34_activation,4.877506963962172e-06,1.4250629101691343e-06,5.700251640676537e-11,5.132771320381837e-06,0.2921703486429274,0.0377291292530962,0.0003993998214902
vggss,short,36,amp,all_student,0.0001186395284759,8.06450597566168e-05,3.2258023902646716e-09,8.503438560218687e-05,0.6797486536959239,-0.6975612032690172,0.0006225832238501
vggss,short,36,amp,proj3_spatial,4.815081423679391e-05,3.903318265432371e-05,1.5613273061729482e-09,3.2011316826758414e-05,0.8106442907147547,-0.7495083754885702,0.0007291269034476
vggss,short,36,amp,adapter,0.0001084289481887,7.056937235814484e-05,2.8227748943257934e-09,7.877894598024461e-05,0.650835164750449,-0.6881244395747659,0.0006031837436527
vggss,short,36,amp,adapter_output_conv,7.485469541082445e-05,4.517152287359842e-05,1.8068609149439365e-09,5.730381781206023e-05,0.6034561041987266,-0.6447175191300155,0.0005538425514669
vggss,short,36,amp,K34_activation,9.473484066620762e-06,2.7814680653605667e-06,1.1125872261442267e-10,9.978897724744438e-06,0.2936056096996983,0.0397528148080368,0.0002117840497415
vggss,short,36,amp,F34_activation,5.226672103166538e-06,1.3655249074070865e-06,5.4620996296283456e-11,5.478878341249227e-06,0.2612608712491824,0.058520999294053,0.0003918514658144
vggss,short,37,amp,all_student,0.0001442630072192,8.322832677541159e-05,3.3291330710164634e-09,9.196273142299992e-05,0.5769207808687431,-0.8029519844757629,0.0006779239879913
vggss,short,37,amp,proj3_spatial,6.483616944480466e-05,3.997238369171658e-05,1.598895347668663e-09,3.8863718121748255e-05,0.6165136533203933,-0.8278766649636486,0.0007379712885987
vggss,short,37,amp,adapter,0.0001288723647011,7.300111588076504e-05,2.9200446352306013e-09,8.334719782051531e-05,0.5664605910665388,-0.7967076231440896,0.0006641501553711
vggss,short,37,amp,adapter_output_conv,8.48517898114618e-05,4.593249370489861e-05,1.8372997481959443e-09,5.777647685392679e-05,0.541326161851851,-0.766083747195143,0.000616914336515
vggss,short,37,amp,K34_activation,8.920893444036837e-06,2.9403986738243147e-06,1.1761594695297258e-10,9.398785290161664e-06,0.3296080927622582,0.0020758904449223,0.0002118874450356
vggss,short,37,amp,F34_activation,4.75941994046289e-06,1.417350144298162e-06,5.669400577192648e-11,4.963434558897098e-06,0.297798925505261,-0.0018733015969361,0.000405546913259
vggss,short,38,amp,all_student,0.000118976182046,9.333058360895072e-05,3.733223344358029e-09,8.146875396554737e-05,0.7844476264404394,-0.7307530876152489,0.0006894703232221
vggss,short,38,amp,proj3_spatial,5.130205628281872e-05,4.4259545264451975e-05,1.770381810578079e-09,3.4082905533812746e-05,0.8627245859397391,-0.7551182036635266,0.0007667329764257
vggss,short,38,amp,adapter,0.0001073472445636,8.21686709748385e-05,3.28674683899354e-09,7.399671224501862e-05,0.7654474160828012,-0.7255522238042923,0.0006719375038281
vggss,short,38,amp,adapter_output_conv,7.208475316271774e-05,5.240930349145406e-05,2.096372139658162e-09,5.13294129104458e-05,0.7270511611956267,-0.7025356057042311,0.0006216948748073
vggss,short,38,amp,K34_activation,9.489318743007884e-06,2.9742444091019865e-06,1.1896977636407947e-10,1.0000388372144466e-05,0.3134307624868783,0.0197447545291414,0.0002122198862829
vggss,short,38,amp,F34_activation,5.029925834103277e-06,1.4487941640702464e-06,5.7951766562809846e-11,5.275727239203551e-06,0.2880348959118467,0.0297890055906383,0.0003956414701274
vggss,short,39,amp,all_student,0.000102471461182,0.000101761739232,4.07046956928069e-09,8.133756476369067e-05,0.9930739550129892,-0.6827945703763196,0.0006675312351469
vggss,short,39,amp,proj3_spatial,4.577848246046467e-05,4.9735865135633926e-05,1.989434605425357e-09,3.736237605017262e-05,1.0864463490808578,-0.6968709928946345,0.0006842986228078
vggss,short,39,amp,adapter,9.167731944380288e-05,8.877947561646844e-05,3.551179024658737e-09,7.22485452972796e-05,0.9683908316155472,-0.679844826591373,0.0006629752615284
vggss,short,39,amp,adapter_output_conv,5.645829604218584e-05,5.677097142439329e-05,2.270838856975731e-09,4.757669148916981e-05,1.0055381654092752,-0.6469091253977842,0.0006226631698361
vggss,short,39,amp,K34_activation,9.003228940886878e-06,2.9666397321832533e-06,1.1866558928733013e-10,9.523554756466837e-06,0.3295084187752555,0.0157066870173988,0.0002116851669087
vggss,short,39,amp,F34_activation,4.876813624444012e-06,1.4613335561719969e-06,5.845334224687988e-11,5.131202794417796e-06,0.2996492523001836,0.0287960122947779,0.0004005592888977
vggss,short,40,amp,all_student,0.0001049349305729,0.0001135061153444,4.540244613776816e-09,8.917373467888914e-05,1.081680949562658,-0.669267349067538,0.00062409153801
vggss,short,40,amp,proj3_spatial,4.298484223686822e-05,5.473110461463461e-05,2.189244184585384e-09,3.958261700380457e-05,1.2732652201685084,-0.696331449483608,0.000646076073813
vggss,short,40,amp,adapter,9.572691884844908e-05,9.943914927352705e-05,3.977565970941082e-09,7.990726742738133e-05,1.0387793785670154,-0.6653307285729138,0.0006185776332592
vggss,short,40,amp,adapter_output_conv,6.637644877648798e-05,6.311898053817938e-05,2.5247592215271753e-09,5.471110926262376e-05,0.950924336894286,-0.6440402897129194,0.0005947257015538
vggss,short,40,amp,K34_activation,9.786854437227156e-06,3.023669904982648e-06,1.2094679619930588e-10,1.0365851143743291e-05,0.3089521688890392,0.0426753053567197,0.0002120437611838
vggss,short,40,amp,F34_activation,5.262104505853599e-06,1.4887600303170894e-06,5.955040121268358e-11,5.543488841322846e-06,0.2829210306752713,0.0525964918321995,0.0003897819372562
vggss,short,41,amp,all_student,0.0001168353995269,9.440000627529e-05,3.776000251011601e-09,6.480322920175944e-05,0.8079743524438241,-0.8324420637301353,0.0008424689806889
vggss,short,41,amp,proj3_spatial,4.943934740780113e-05,4.558765824336592e-05,1.8235063297346366e-09,2.4953692967357877e-05,0.9220926374156097,-0.8651511948870982,0.0010052546778004
vggss,short,41,amp,adapter,0.0001058596311655,8.266272800156588e-05,3.306509120062635e-09,5.980611776621688e-05,0.7808711129201127,-0.8263759599800639,0.0008107959783156
vggss,short,41,amp,adapter_output_conv,7.336652360776774e-05,5.259125565914006e-05,2.1036502263656023e-09,4.489616771983018e-05,0.7168290532655404,-0.7947317149198404,0.0007180618047416
vggss,short,41,amp,K34_activation,8.995764071348986e-06,2.9306959653006067e-06,1.1722783861202426e-10,9.499681601983032e-06,0.3257862191644968,0.0138666265753161,0.000211806530047
vggss,short,41,amp,F34_activation,4.739639526077875e-06,1.4224851278443638e-06,5.689940511377456e-11,4.98039019948795e-06,0.3001251719709351,0.0234832517835763,0.0004038336407846
vggss,short,42,amp,all_student,0.0001233665605388,9.328269816716188e-05,3.731307926686475e-09,7.523887361586774e-05,0.7561424891778101,-0.7933672807966466,0.0007659423859086
vggss,short,42,amp,proj3_spatial,5.290949763080352e-05,4.530528682866673e-05,1.8122114731466687e-09,2.8271233186384204e-05,0.856278907518682,-0.8453465788633404,0.0009327978985577
vggss,short,42,amp,adapter,0.0001114445751019,8.154196933308678e-05,3.261678773323471e-09,6.97253574899807e-05,0.7316818181461144,-0.781705673380248,0.0007348937682914
vggss,short,42,amp,adapter_output_conv,7.872689270197584e-05,5.263739391799564e-05,2.1054957567198256e-09,5.164962265988649e-05,0.6686075381795753,-0.7602469315075429,0.0006602944614506
vggss,short,42,amp,K34_activation,8.942452341453997e-06,2.967768227903859e-06,1.1871072911615435e-10,9.450183455968108e-06,0.3318740894090485,0.0100017843869364,0.0002117860276343
vggss,short,42,amp,F34_activation,4.783626252791064e-06,1.4593820114378235e-06,5.837528045751295e-11,5.00967719955677e-06,0.305078602364959,0.0060162885125743,0.0004045464258662
vggss,short,43,amp,all_student,0.000113828570387,7.918688894845183e-05,3.1674755579380724e-09,8.02751448975422e-05,0.6956679564643979,-0.7091062142368597,0.0006824820397515
vggss,short,43,amp,proj3_spatial,4.696259639115319e-05,3.760262679616945e-05,1.504105071846778e-09,3.031175905408504e-05,0.8006930980343546,-0.7646529019286199,0.0008271399065311
vggss,short,43,amp,adapter,0.0001036892375156,6.96893524102674e-05,2.7875740964106956e-09,7.433233583958256e-05,0.6720982242710494,-0.697668652000841,0.0006553376939801
vggss,short,43,amp,adapter_output_conv,7.271731268771634e-05,4.2875813821001445e-05,1.7150325528400576e-09,5.432362060381053e-05,0.5896231892552346,-0.6695452002450764,0.0005939701737031
vggss,short,43,amp,K34_activation,8.783441852267101e-06,2.7335414138469e-06,1.09341656553876e-10,9.24051563498735e-06,0.311215291206299,0.0159525512635892,0.0002118808378831
vggss,short,43,amp,F34_activation,4.712100744499855e-06,1.3548441256216474e-06,5.4193765024865894e-11,4.924155944130194e-06,0.2875244395407024,0.0162765581094722,0.0004070843279147
vggss,short,44,amp,all_student,0.0001243904091279,0.0001180903958491,4.7236158339665594e-09,7.926533413994818e-05,0.9493529016992684,-0.7874888329921464,0.0007442734773328
vggss,short,44,amp,proj3_spatial,5.355966101405105e-05,5.74586290947633e-05,2.298345163790532e-09,3.2327595565580967e-05,1.0727967281138948,-0.8326789389861909,0.0008468766541227
vggss,short,44,amp,adapter,0.0001122690366711,0.0001031690241029,4.12676096411947e-09,7.237347415500975e-05,0.91894459204414,-0.7774646486946116,0.0007220594476695
vggss,short,44,amp,adapter_output_conv,7.891091945034696e-05,6.452518775005943e-05,2.581007510002377e-09,5.0282422358160914e-05,0.8176965646770921,-0.7720413717408553,0.0006873615440972
vggss,short,44,amp,K34_activation,8.958078932379885e-06,3.085193688212916e-06,1.2340774752851662e-10,9.479254111638971e-06,0.3444034944882178,0.0016403320508799,0.0002117883275606
vggss,short,44,amp,F34_activation,4.8132187239456735e-06,1.4911268990397335e-06,5.964507596158932e-11,5.057614090056492e-06,0.3097982835522111,0.0131632193852505,0.0004023557527386
vggss,short,45,amp,all_student,0.0001063502736345,0.0001008628570372,4.0345142814910365e-09,8.735236838921601e-05,0.9484024214535888,-0.6457287441670511,0.0006385437267106
vggss,short,45,amp,proj3_spatial,4.3164803005492926e-05,4.883705048612187e-05,1.953482019444874e-09,3.939478278837115e-05,1.1314090899455078,-0.6395248198649838,0.000653902045326
vggss,short,45,amp,adapter,9.719660736694692e-05,8.825111007538626e-05,3.5300444030154502e-09,7.796465450614374e-05,0.9079649225019896,-0.650343066843096,0.0006345629013347
vggss,short,45,amp,adapter_output_conv,6.727082283267646e-05,5.64201942828596e-05,2.256807771314384e-09,5.060044810518998e-05,0.8387023066923714,-0.6782092784075755,0.0006423823877411
vggss,short,45,amp,K34_activation,8.868132936246625e-06,2.8354088833782334e-06,1.1341635533512932e-10,9.327953194702055e-06,0.3197300834078723,0.0065100408167259,0.0002121986574547
vggss,short,45,amp,F34_activation,4.772600553097121e-06,1.3855069510721586e-06,5.5420278042886335e-11,4.981222832246204e-06,0.2903044023185746,0.0087139918967148,0.000403947171892
vggss,short,46,amp,all_student,0.000103916959741,9.812192439644123e-05,3.9248769758576495e-09,7.942135416454694e-05,0.944233979140586,-0.6923384757219719,0.000707355588565
vggss,short,46,amp,proj3_spatial,4.127586157403489e-05,4.8573532357368987e-05,1.9429412942947595e-09,3.432793414821425e-05,1.1768023853419645,-0.719397634965522,0.0007530408096914
vggss,short,46,amp,adapter,9.536790745913828e-05,8.525563911899645e-05,3.410225564759858e-09,7.161944173509218e-05,0.8939657101685431,-0.6908573704561064,0.0006964367336396
vggss,short,46,amp,adapter_output_conv,6.957106885986723e-05,5.3835166422959705e-05,2.153406656918388e-09,5.106665516118774e-05,0.7738154279531999,-0.6849199200202335,0.0006503326013857
vggss,short,46,amp,K34_activation,9.186921267296025e-06,3.0050066330092765e-06,1.2020026532037106e-10,9.755173006119515e-06,0.3270961561090789,0.0314013471294073,0.0002123316727488
vggss,short,46,amp,F34_activation,4.972057334582697e-06,1.465139103484576e-06,5.860556413938304e-11,5.24634952450138e-06,0.2946746195571666,0.0450394602288067,0.0003973818573243
vggss,short,47,amp,all_student,9.468966214704568e-05,8.142393681968548e-05,3.256957472787419e-09,7.06833987506004e-05,0.8599031295859989,-0.6874110308299956,0.0007612784950675
vggss,short,47,amp,proj3_spatial,3.789748403683534e-05,3.961537630178134e-05,1.5846150520712534e-09,2.8127614141105528e-05,1.0453299818868254,-0.7374884430024002,0.0008871772813093
vggss,short,47,amp,adapter,8.677507027481721e-05,7.113704694239418e-05,2.8454818776957673e-09,6.48458185364751e-05,0.8197866820171126,-0.6792138203930929,0.0007351848593067
vggss,short,47,amp,adapter_output_conv,6.394277297825637e-05,4.51631034023772e-05,1.8065241360950879e-09,4.653802031017496e-05,0.7063050490121039,-0.6860847799927674,0.0006938319088191
vggss,short,47,amp,K34_activation,8.88590895605877e-06,2.851364668802077e-06,1.1405458675208308e-10,9.42637313402816e-06,0.3208860998804069,0.0348667045745496,0.0002113464885326
vggss,short,47,amp,F34_activation,4.688876652512298e-06,1.356615900639962e-06,5.4264636025598477e-11,4.923745134039296e-06,0.2893264210550491,0.032800826308515,0.0004045938590271
vggss,short,48,amp,all_student,0.0001108795466849,8.425854081165096e-05,3.370341632466038e-09,6.651752585920568e-05,0.7599105816247339,-0.8011289995036104,0.0007608845278887
vggss,short,48,amp,proj3_spatial,4.617534877669017e-05,4.113645882830215e-05,1.645458353132086e-09,2.6115338398269214e-05,0.8908748914327268,-0.8271561223729963,0.000891007800765
vggss,short,48,amp,adapter,0.0001008072965534,7.353430121226455e-05,2.9413720484905823e-09,6.117655062827572e-05,0.7294541538794903,-0.7977304690374766,0.0007346937186081
vggss,short,48,amp,adapter_output_conv,7.265488499955373e-05,4.582442015175626e-05,1.8329768060702503e-09,4.4595074885775765e-05,0.6307135459926436,-0.809448053877071,0.0006848366208444
vggss,short,48,amp,K34_activation,8.278178406805892e-06,2.7932153393896848e-06,1.1172861357558739e-10,8.786240860109284e-06,0.3374190796725578,0.0187626907175784,0.0002111325873476
vggss,short,48,amp,F34_activation,4.383194178783885e-06,1.3606280070993042e-06,5.4425120283972164e-11,4.617538506119788e-06,0.3104192859365426,0.0216260652122212,0.0004157496320823
vggss,short,49,amp,all_student,9.959106639626344e-05,8.574304779445089e-05,3.429721911778035e-09,7.336490591225931e-05,0.8609511966995855,-0.6960700706613809,0.0006764159183238
vggss,short,49,amp,proj3_spatial,3.9694691774554445e-05,4.187091044295356e-05,1.674836417718142e-09,3.003988912441068e-05,1.054823921565103,-0.7299436100019276,0.0007580652667444
vggss,short,49,amp,adapter,9.133844727642392e-05,7.482444188739167e-05,2.9929776754956667e-09,6.693291029760901e-05,0.819199845394188,-0.6921955630873414,0.0006587461511679
vggss,short,49,amp,adapter_output_conv,6.506851430220883e-05,4.665990598984504e-05,1.8663962395938013e-09,4.66575949920548e-05,0.7170888484272817,-0.6973068244458984,0.0006377055680985
vggss,short,49,amp,K34_activation,8.625527861931352e-06,2.8494210460178814e-06,1.1397684184071526e-10,9.104416323794655e-06,0.33034743978902,0.0075566568230817,0.0002112003041458
vggss,short,49,amp,F34_activation,4.664653304110332e-06,1.3840543601958044e-06,5.536217440783218e-11,4.879125109386565e-06,0.2967110886839593,0.0101668352098509,0.0004077881311886
vggss,short,50,amp,all_student,0.0001174337708993,8.842014772094387e-05,3.536805908837755e-09,7.537360719025268e-05,0.7529362894832274,-0.766971905833805,0.0006707551400584
vggss,short,50,amp,proj3_spatial,4.872592929293047e-05,4.304942270838177e-05,1.7219769083352707e-09,2.956893953217408e-05,0.8835013171237291,-0.7992785197063924,0.0007710286031745
vggss,short,50,amp,adapter,0.0001068479029376,7.723256908499547e-05,3.089302763399819e-09,6.933151142022756e-05,0.7228271866980412,-0.7618966578922679,0.0006508579397041
